成都酒店源,#genre#
CCTV-17高清,http://110.185.42.110:8688/udp/239.93.0.92:5140
CCTV-5＋高清,http://110.185.42.110:8688/udp/239.93.1.36:8004
爱上4K,http://110.185.42.110:8688/udp/239.93.0.97:5140
爱上4K 17M2160,http://110.185.42.110:8688/udp/239.93.1.113:5140
爱上4K 17M2160,http://110.185.42.110:8688/udp/239.93.1.251:8224
四川卫视,http://110.185.42.110:8688/udp/239.93.0.169:5140
四川卫视,http://110.185.42.110:8688/udp/239.93.1.188:5140
四川康巴卫视,http://110.185.42.110:8688/udp/239.93.0.41:5140
四川公共乡村,http://110.185.42.110:8688/udp/239.93.0.52:5140
四川妇女儿童,http://110.185.42.110:8688/udp/239.93.0.219:5140
四川影视文艺,http://110.185.42.110:8688/udp/239.93.0.166:5140
四川影视文艺,http://110.185.42.110:8688/udp/239.93.1.195:5140
四川文化旅游,http://110.185.42.110:8688/udp/239.93.1.101:5140
四川文化旅游,http://110.185.42.110:8688/udp/239.93.1.20:5140
四川新闻,http://110.185.42.110:8688/udp/239.93.0.47:5140
四川经济,http://110.185.42.110:8688/udp/239.93.1.102:5140
四川经济,http://110.185.42.110:8688/udp/239.93.1.16:5140

峨眉电影,http://110.185.42.110:8688/udp/239.93.1.54:5140
峨眉电影,http://110.185.42.110:8688/udp/239.93.1.18:5140
凤凰中文,http://110.185.42.110:8688/udp/239.93.0.162:2192
凤凰中文,http://110.185.42.110:8688/udp/239.93.1.9:2192
凤凰资讯,http://110.185.42.110:8688/udp/239.93.0.118:2191
凤凰资讯,http://110.185.42.110:8688/udp/239.93.1.4:2191
星空,http://110.185.42.110:8688/udp/239.93.0.156:2193
星空,http://110.185.42.110:8688/udp/239.93.1.10:2193
CHANNEL-V,http://110.185.42.110:8688/udp/239.93.0.157:2194
CHANNEL-V,http://110.185.42.110:8688/udp/239.93.1.7:2194
四川卫视高清,http://110.185.42.110:8688/udp/239.93.0.20:1235
CDTV-1高清,http://110.185.42.110:8688/udp/239.93.0.16:5140
湖南卫视高清,http://110.185.42.110:8688/udp/239.93.0.88:5140
江苏卫视高清,http://110.185.42.110:8688/udp/239.93.0.89:5140
浙江卫视高清,http://110.185.42.110:8688/udp/239.93.0.124:5140
东方卫视高清,http://110.185.42.110:8688/udp/239.93.0.123:5140
北京卫视高清,http://110.185.42.110:8688/udp/239.93.0.180:5140
深圳卫视高清,http://110.185.42.110:8688/udp/239.93.0.182:5140
广东卫视高清,http://110.185.42.110:8688/udp/239.93.0.181:5140
天津卫视高清,http://110.185.42.110:8688/udp/239.93.0.167:5140
山东卫视高清,http://110.185.42.110:8688/udp/239.93.0.168:5140
SCTV-2高清,http://110.185.42.110:8688/udp/239.93.1.101:5140
SCTV-3高清,http://110.185.42.110:8688/udp/239.93.1.102:5140
SCTV-4高清,http://110.185.42.110:8688/udp/239.93.0.47:5140
SCTV-5高清,http://110.185.42.110:8688/udp/239.93.0.166:5140
SCTV-6高清,http://110.185.42.110:8688/udp/239.93.1.144:5140
SCTV-7高清,http://110.185.42.110:8688/udp/239.93.0.219:5140
SCTV-科教高清,http://110.185.42.110:8688/udp/239.93.42.44:5140
四川乡村高清,http://110.185.42.110:8688/udp/239.93.0.52:5140
康巴卫视高清,http://110.185.42.110:8688/udp/239.93.0.41:5140
江西卫视高清,http://110.185.42.110:8688/udp/239.93.0.134:5140
东南卫视高清,http://110.185.42.110:8688/udp/239.93.0.42:5140
黑龙江卫视高清,http://110.185.42.110:8688/udp/239.93.0.183:5140
重庆卫视高清,http://110.185.42.110:8688/udp/239.93.1.107:5140
贵州卫视高清,http://110.185.42.110:8688/udp/239.93.0.131:5140
湖北卫视高清,http://110.185.42.110:8688/udp/239.93.0.250:5140
安徽卫视高清,http://110.185.42.110:8688/udp/239.93.1.106:5140
河北卫视高清,http://110.185.42.110:8688/udp/239.93.0.132:5140
辽宁卫视高清,http://110.185.42.110:8688/udp/239.93.1.108:5140
云南卫视高清,http://110.185.42.110:8688/udp/239.93.1.174:5140
河南卫视高清,http://110.185.42.110:8688/udp/239.93.42.45:5140
广西卫视高清,http://110.185.42.110:8688/udp/239.93.42.46:5140
云南卫视,http://110.185.42.110:8688/udp/239.93.0.174:5140
吉林卫视高清,http://110.185.42.110:8688/udp/239.93.0.248:5140
陕西卫视,http://110.185.42.110:8688/udp/239.93.0.176:5140

山西卫视,http://110.185.42.110:8688/udp/239.93.0.6:5140
内蒙古卫视,http://110.185.42.110:8688/udp/239.93.0.8:5140
青海卫视,http://110.185.42.110:8688/udp/239.93.0.192:5140
宁夏卫视,http://110.185.42.110:8688/udp/239.93.0.247:5140
西藏卫视,http://110.185.42.110:8688/udp/239.93.0.175:5140
新疆卫视,http://110.185.42.110:8688/udp/239.93.0.194:5140
甘肃卫视高清,http://110.185.42.110:8688/udp/239.93.0.81:5140
海南卫视,http://110.185.42.110:8688/udp/239.93.0.80:5140
陕西农林,http://110.185.42.110:8688/udp/239.93.0.100:5140
兵团卫视,http://110.185.42.110:8688/udp/239.93.42.43:5140
峨眉电影高清,http://110.185.42.110:8688/udp/239.93.0.252:5140
厦门卫视,http://110.185.42.110:8688/udp/239.93.42.57:5140
三沙卫视,http://110.185.42.110:8688/udp/239.93.42.58:5140
山东教育卫视,http://110.185.42.110:8688/udp/239.93.1.196:5140
CDTV-2,http://110.185.42.110:8688/udp/239.93.0.17:1239
CDTV-3,http://110.185.42.110:8688/udp/239.93.0.18:1238
CDTV-4,http://110.185.42.110:8688/udp/239.93.0.19:1250
CDTV-5高清,http://110.185.42.110:8688/udp/239.93.1.231:5140
CDTV-6,http://110.185.42.110:8688/udp/239.93.0.21:1251
CDTV-8高清,http://110.185.42.110:8688/udp/239.93.0.22:1252

上海纪实高清,http://110.185.42.110:8688/udp/239.93.1.137:5140
金鹰纪实高清,http://110.185.42.110:8688/udp/239.93.0.130:5140
CETV-1高清,http://110.185.42.110:8688/udp/239.93.1.111:5140
熊猫新闻高清,http://110.185.42.110:8688/udp/239.93.1.112:5140
熊猫体娱高清,http://110.185.42.110:8688/udp/239.93.0.94:5140
熊猫少儿高清,http://110.185.42.110:8688/udp/239.93.1.189:5140
熊猫影院高清,http://110.185.42.110:8688/udp/239.93.0.214:5140
熊猫频道高清,http://110.185.42.110:8688/udp/239.93.0.211:9148
金熊猫卡通高清,http://110.185.42.110:8688/udp/239.93.1.172:5140
炫动卡通,http://110.185.42.110:8688/udp/239.93.0.173:5140
嘉佳卡通,http://110.185.42.110:8688/udp/239.93.0.246:5140
HD看电影,http://110.185.42.110:8688/udp/239.93.42.47:5140

家政频道高清,http://110.185.42.110:8688/udp/239.93.42.48:5140
CETV-2,http://110.185.42.110:8688/udp/239.93.0.113:5140
CETV-4,http://110.185.42.110:8688/udp/239.93.0.50:5140
经典电影,http://110.185.42.110:8688/udp/239.93.0.57:9024
华语影院,http://110.185.42.110:8688/udp/239.93.0.138:5140
星光院线,http://110.185.42.110:8688/udp/239.93.0.139:5140
全球大片,http://110.185.42.110:8688/udp/239.93.0.105:5140
热播剧场,http://110.185.42.110:8688/udp/239.93.0.56:9020
热门剧场,http://110.185.42.110:8688/udp/239.93.0.140:5140
港剧风云,http://110.185.42.110:8688/udp/239.93.0.143:5140
谍战剧场,http://110.185.42.110:8688/udp/239.93.0.95:5140
卡酷动画,http://110.185.42.110:8688/udp/239.93.0.208:5140
金鹰卡通,http://110.185.42.110:8688/udp/239.93.0.108:5140
优漫卡通,http://110.185.42.110:8688/udp/239.93.0.251:5140
宝宝动画高清,http://110.185.42.110:8688/udp/239.93.0.147:5140
少儿动画高清,http://110.185.42.110:8688/udp/239.93.0.193:9000
青春动漫,http://110.185.42.110:8688/udp/239.93.0.146:5140
热门综艺高清,http://110.185.42.110:8688/udp/239.93.0.151:5140
音乐现场高清,http://110.185.42.110:8688/udp/239.93.0.198:9044
纪实人文,http://110.185.42.110:8688/udp/239.93.1.154:5140

地理高清,http://110.185.42.110:8688/udp/239.93.0.200:9052

爱怀旧高清,http://110.185.42.110:8688/udp/239.93.42.21:5140
爱喜剧高清,http://110.185.42.110:8688/udp/239.93.42.9:5140
爱奇谈高清,http://110.185.42.110:8688/udp/239.93.42.22:5140
爱科幻高清,http://110.185.42.110:8688/udp/239.93.42.10:5140
爱院线高清,http://110.185.42.110:8688/udp/239.93.42.11:5140
都市剧场,http://110.185.42.110:8688/udp/239.93.42.30:5140
爱谍战高清,http://110.185.42.110:8688/udp/239.93.42.14:5140
爱经典高清,http://110.185.42.110:8688/udp/239.93.42.13:5140
爱悬疑高清,http://110.185.42.110:8688/udp/239.93.42.12:5140
爱青春高清,http://110.185.42.110:8688/udp/239.93.42.16:5140
爱都市高清,http://110.185.42.110:8688/udp/239.93.42.15:5140

热血剧场,http://110.185.42.110:8688/udp/239.93.1.198:5140
4K超高清电影,http://110.185.42.110:8688/udp/239.93.1.156:5140
4K乐享超清,http://110.185.42.110:8688/udp/239.93.0.43:5140

CCTV-1画中画,http://110.185.42.110:8688/udp/239.93.0.148:5140
CCTV-2画中画,http://110.185.42.110:8688/udp/239.93.0.149:5140
CCTV-3画中画,http://110.185.42.110:8688/udp/239.93.0.150:5140
CCTV-4-画中画,http://110.185.42.110:8688/udp/239.93.0.212:5140
CCTV-5画中画,http://110.185.42.110:8688/udp/239.93.0.158:5140
CCTV-6画中画,http://110.185.42.110:8688/udp/239.93.0.64:5140
CCTV-7画中画,http://110.185.42.110:8688/udp/239.93.0.79:5140
CCTV-8画中画,http://110.185.42.110:8688/udp/239.93.0.154:5140
CCTV-9画中画,http://110.185.42.110:8688/udp/239.93.1.64:5140
CCTV-10画中画,http://110.185.42.110:8688/udp/239.93.1.63:5140
CCTV-11-画中画,http://110.185.42.110:8688/udp/239.93.0.170:5140
CCTV-12画中画,http://110.185.42.110:8688/udp/239.93.1.41:5140

CCTV-新闻-画中画,http://110.185.42.110:8688/udp/239.93.0.187:5140
CGTN-画中画,http://110.185.42.110:8688/udp/239.93.0.216:5140
四川卫视画中画,http://110.185.42.110:8688/udp/239.93.0.128:5140
CDTV-1画中画,http://110.185.42.110:8688/udp/239.93.1.58:5140
湖南卫视画中画,http://110.185.42.110:8688/udp/239.93.1.46:5140
江苏卫视画中画,http://110.185.42.110:8688/udp/239.93.1.45:5140
浙江卫视画中画,http://110.185.42.110:8688/udp/239.93.1.6:5140
东方卫视画中画,http://110.185.42.110:8688/udp/239.93.1.44:5140
北京卫视画中画,http://110.185.42.110:8688/udp/239.93.1.66:5140
深圳卫视画中画,http://110.185.42.110:8688/udp/239.93.1.21:5140
天津卫视画中画,http://110.185.42.110:8688/udp/239.93.1.134:5140
广东卫视画中画,http://110.185.42.110:8688/udp/239.93.0.201:5140
山东卫视画中画,http://110.185.42.110:8688/udp/239.93.0.229:5140
SCTV-2画中画,http://110.185.42.110:8688/udp/239.93.1.62:5140

SCTV-3画中画,http://110.185.42.110:8688/udp/239.93.1.211:5140
SCTV-4画中画,http://110.185.42.110:8688/udp/239.93.1.139:5140
SCTV-5画中画,http://110.185.42.110:8688/udp/239.93.1.254:5140
SCTV-6画中画,http://110.185.42.110:8688/udp/239.93.1.140:5140
SCTV-7画中画,http://110.185.42.110:8688/udp/239.93.1.145:5140
SCTV-科教画中画,http://110.185.42.110:8688/udp/239.93.1.146:5140
SCTV-9画中画,http://110.185.42.110:8688/udp/239.93.1.148:5140

康巴卫视画中画,http://110.185.42.110:8688/udp/239.93.1.149:5140
江西卫视画中画,http://110.185.42.110:8688/udp/239.93.1.19:5140
东南卫视画中画,http://110.185.42.110:8688/udp/239.93.1.201:5140
黑龙江卫视画中画,http://110.185.42.110:8688/udp/239.93.0.231:5140
重庆卫视画中画,http://110.185.42.110:8688/udp/239.93.0.119:5140
贵州卫视画中画,http://110.185.42.110:8688/udp/239.93.1.200:5140
湖北卫视画中画,http://110.185.42.110:8688/udp/239.93.0.115:5140
安徽卫视画中画,http://110.185.42.110:8688/udp/239.93.1.166:5140
河北卫视画中画,http://110.185.42.110:8688/udp/239.93.1.202:5140
辽宁卫视画中画,http://110.185.42.110:8688/udp/239.93.1.167:5140
河南卫视画中画,http://110.185.42.110:8688/udp/239.93.1.169:5140
广西卫视画中画,http://110.185.42.110:8688/udp/239.93.1.203:5140

云南卫视画中画,http://110.185.42.110:8688/udp/239.93.1.168:5140
吉林卫视画中画,http://110.185.42.110:8688/udp/239.93.1.204:5140
陕西卫视画中画,http://110.185.42.110:8688/udp/239.93.1.205:5140
山西卫视画中画,http://110.185.42.110:8688/udp/239.93.1.207:5140
内蒙古卫视画中画,http://110.185.42.110:8688/udp/239.93.1.208:5140
青海卫视画中画,http://110.185.42.110:8688/udp/239.93.1.209:5140
宁夏卫视画中画,http://110.185.42.110:8688/udp/239.93.1.212:5140
西藏卫视画中画,http://110.185.42.110:8688/udp/239.93.1.213:5140
新疆卫视画中画,http://110.185.42.110:8688/udp/239.93.1.214:5140
甘肃卫视画中画,http://110.185.42.110:8688/udp/239.93.1.215:5140
旅游卫视画中画,http://110.185.42.110:8688/udp/239.93.1.216:5140
峨眉电影画中画,http://110.185.42.110:8688/udp/239.93.1.161:5140
CDTV-2-画中画,http://110.185.42.110:8688/udp/239.93.0.137:5140
CDTV-3-画中画,http://110.185.42.110:8688/udp/239.93.0.153:5140
CDTV-4-画中画,http://110.185.42.110:8688/udp/239.93.1.118:5140
CDTV-5画中画,http://110.185.42.110:8688/udp/239.93.1.57:5140
CDTV-6-画中画,http://110.185.42.110:8688/udp/239.93.1.119:5140
CDTV-8-画中画,http://110.185.42.110:8688/udp/239.93.1.121:5140
热门央视,http://110.185.42.110:8688/udp/239.93.1.33:5140
热门卫视,http://110.185.42.110:8688/udp/239.93.1.34:5140
金熊猫卡通画中画,http://110.185.42.110:8688/udp/239.93.0.232:5140
炫动卡通画中画,http://110.185.42.110:8688/udp/239.93.0.33:5140
收视导视画中画,http://110.185.42.110:8688/udp/239.93.1.243:5140
熊猫直播画中画,http://110.185.42.110:8688/udp/239.93.0.172:5140
大爱四川画中画,http://110.185.42.110:8688/udp/239.93.0.228:5140
浙江卫视-单音轨,http://110.185.42.110:8688/udp/239.93.1.81:5140
热门本地,http://110.185.42.110:8688/udp/239.93.1.35:5140
喜剧影院画中画,http://110.185.42.110:8688/udp/239.93.0.36:5140

星光院线画中画,http://110.185.42.110:8688/udp/239.93.0.37:5140
全球大片画中画,http://110.185.42.110:8688/udp/239.93.0.35:5140
热门央视-体验,http://110.185.42.110:8688/udp/239.93.1.47:5140
热门剧场画中画,http://110.185.42.110:8688/udp/239.93.0.39:5140
黑龙江卫视-单音轨,http://110.185.42.110:8688/udp/239.93.1.85:5140
卡酷动画画中画,http://110.185.42.110:8688/udp/239.93.1.217:5140
金鹰卡通画中画,http://110.185.42.110:8688/udp/239.93.1.218:5140
优漫卡通画中画,http://110.185.42.110:8688/udp/239.93.0.32:5140
重庆卫视高清-画中画,http://110.185.42.110:8688/udp/239.93.0.233:5140

湖南卫视,http://182.150.118.66:50443/hls/21/index.m3u8
江苏卫视,http://182.150.118.66:50443/hls/22/index.m3u8






